,Company Name,Address,Phone,votes,ratings,latitude,longitude
363,D MALL,Bangalore - 560001,+(91)-7204828579,1Votes,5.0,12.966793871553,77.598405772589
364,Ht Palace,"Sarbandapalya, Banashankari Temple Ward, Bengaluru, Bangalore - 560078",+(91)-9606793253,1Votes,5.0,12.9157952,77.5702525
365,VR Mall,"Ugf -15,Upper Ground Floor,Vr Mall,Plot No 11 B,Survey No 40/9,Dyavasandra Villa, Bengaluru, Bangalore - 560048",+(91)-80-42565735,1Votes,4.0,12.9961532487,77.6953091
366,Total Hyper Mall,"BMP Commercial Plaza, Madiwala, Bangalore - 560068, Opposite Madivala Police",,1Votes,3.0,12.921029,77.613686
367,Ruthus Stop & Shop,"Horamavu Flyover, Bengaluru, Horamavu, Bangalore - 560043, Near Nellre Mess",,1Votes,3.0,13.0195064,77.6563875
368,Loky- Shoping Mall,"Sun City Layout, Sankranthi Layout, Arekere, Bengaluru, 5th Main Road, Bangalore - 560076",+(91)-9590455999,1Votes,3.0,12.8849198,77.5875615
369,Saikam Skyee,"54/6, Devarabisanahalli, Bengaluru, Marathahalli Sarjapur Outer Ring Road, Bellandur, Bangalore - 560103",+(91)-9731599993,1Votes,3.0,12.9321908,77.6868321
370,Tibet Mall,"No.47, 5th Block Industrial Layout, Koramangala, Bangalore - 560095, Opp Jyoti Nivas College",+(91)-80-41677429,1062Votes,3.7,12.93429,77.616034
371,Forum Mall,"Shop No. 008 Forum Mall, 21, Koramangala, Bengaluru, Hosur Road, Bangalore - 560029",+(91)-80-22067621,902Votes,4.6,12.9345341,77.6113399
372,Garuda Mall,"Yelahanka New Town, Bangalore - 560064, Opposite IDBI Bank",+(91)-9986693305,693Votes,4.0,13.097481,77.583984
373,Tvs Bike Showroom,"3, Sidharata Colony, Santhosapuram, 2nd Block, Btm Layout, Bengaluru, Hosur Road, Madiwala, Bangalore - 560034",+(91)-80-33724405,420Votes,3.5,12.9225362,77.6196756
374,Farico Family Mall,"No. 215, Arakere Gate, Bannerghatta Road, Bangalore - 560076, Next to Araker Gate Signal",+(91)-80-41109884,414Votes,3.8,12.8889666,77.5971899
375,Vaishnavi Sapphire Mall,"No. 9/36, Tumkur Road, Phase 1, Yeshwanthpur Industrial Suburb, Bangalore - 560022, Behind Metro Station",+(91)-80-29724422,320Votes,4.0,13.024716,77.548832
376,Coupon Shopping Mall,"No.505, MS Towers, Garvebhavi Palya, Hosur Road, Bommanahalli, Bangalore - 560068, Next To Htmt, Near Rns Motors",+(91)-9980667143,303Votes,3.8,12.898456,77.633659
377,Gopalan Promenade Mall,"No.9, 92, 80 Feet Road, 8 Block, Kathriguppe, Banashankari 3rd Stage, Bangalore - 560085",+(91)-080-49314931,159Votes,3.9,12.926537,77.550832
378,Coupon Mall,"No. 13 and 14 Kempegowda Commercial Arcade, Bangalore, Bengaluru, Kg Road, Kempegowda Road, Bangalore - 560009",+(91)-80-42815345,146Votes,3.7,12.974294,77.577925
379,Fish Spa In Gopalan Mall,"3, Swamy Vivekananda Road, Sadanandanagar, Benniganahalli, Bangalore - 560016",+(91)-9739677929,138Votes,3.6,12.993033,77.661751
380,Family Mall,"No 110 1st Stage, Sorahunse Village Madhuranagar Varthur, Uttarahalli Hobli, Bengaluru, Varthur, Bangalore - 560087",+(91)-8884510999,126Votes,4.0,12.9431043,77.7546561
381,Sri Sri Mall,"No.121,Abhiksh Complex,Ground Floor, Bull Temple Road, Basavanagudi, Bangalore - 560004, Near Halli Thindi Hotel",+(91)-80-26677087,104Votes,4.4,12.9441155,77.5676959
382,Happy Home Shopping Mall,"2nd Cross, 1st Main, Durga Parameshwari Layout, Kenchanahalli, Bangalore - 560098",+(91)-80-28602464,104Votes,4.0,12.9190278,77.5137538
383,Ramraj Cotton Magestic Mall,"Shop No.5, 6 Ground Floor Grand Majestic Mall No.12, Bengaluru, 2nd Cross Road, 2nd Cross Road6thmain Road, Gandhi Nagar, Bangalore - 560009",+(91)-9585554147,101Votes,3.6,12.977275,77.5762702
384,Total Mall,"Varthur Road, Challaghatta, Bangalore - 560095, Near Hindustan Airport",,91Votes,3.8,12.921604,77.620484
385,Adhar Shopping Mall,"24 10'11.6n 72 26'04.4e, 912, 18th Main Road, Bengaluru, Ejipura, Bangalore - 560047",+(91)-9104564753,82Votes,4.2,12.956364,77.61675
386,Kdm Shopping Mall,"Kammavari Pete, Hoskote, Bangalore - 562114",+(91)-80-27931222,78Votes,3.4,13.0733428,77.7878792
387,My Shopping Mall,"33, 6th Cross Road, Hmt Layout, Hebbal, Bengaluru, Dinnur, Bangalore - 560032",+(91)-7386174707,76Votes,3.8,13.028257,77.594303
388,Mantri Jupiter Mall,"Khb Games Village, Koramangala, Bengaluru, National Games Housing Complex, Bangalore - 560047",+(91)-9035267246,73Votes,4.1,12.945369,77.619991
389,Pcr Garden Mall,"Doddathoguru Cross Junction, Electronics City Phase 1, Bengaluru, Bangalore - 560100",+(91)-7022044477,70Votes,3.9,12.8434142,77.6444294
390,SRT Mall,"No.151/154, Hosur Main Road, Anekal Taluk, Chandapura, Bangalore - 560081, Near Karur Vysya Bank",+(91)-80-27834556,57Votes,3.5,12.801873,77.705563
391,Global Mall,"M.G., 184, M.G. Railway Colony, Sevashrama, Bengaluru, Old Mysuru Road, Bangalore - 560023",,47Votes,4.1,12.9814809,77.5633961
392,Compu Mall,"No 1/1 1st Floor, 14th Main Road, Vijayanagar, Bangalore - 560040, Next Kodandarama Temple,Behind Metro",+(91)-080-23106178,41Votes,4.2,12.9703502,77.5375455
393,Metro Mall,"Chamrajpet, Bangalore - 562135",,28Votes,4.1,13.24535,77.795884
394,Pro Fx Bengaluru Pheonix Ma..,"G 15, Phoenix Market City, Whitefield Road, Mahadevapura, Bangalore - 560048",+(91)-8067265991,25Votes,4.3,12.99771,77.696408
395,Fab Mall India Pvt Ltd,"New #92/1, Mosque Road, Frazer Town, Bangalore - 560005",+(91)-080-25804997,14Votes,3.4,12.997052,77.613469
396,Yelahanka Central,"Garuda Mall, 3rd Stage, Yelahanka, Bangalore - 560064, Opposite IDBI Bank",+(91)-80-22365147,12Votes,4.2,13.097481,77.583984
397,Shan Fashion Mall,"Geleyara Balaga Layout, Jalahalli West, Hessargatta Main Road, Bangalore - 560090",+(91)-9740008887,11Votes,4.1,13.0702941,77.5039174
398,Silicon Foot Mall,"Shop no. 5, Dr. Vishnuvardhan road, Uttarahalli, Bangalore - 560061, Next to Shanthi sagar",+(91)-80-26395786,11Votes,4.0,12.908529,77.548271
399,Princess Mall,"No.32, Hennur Main Road, Lingarajapuram, Bangalore - 560084, Near Axis Bank ATM",+(91)-080-25492857,10Votes,3.7,13.01128037,77.6255483
400,World Market,"17th Km, Old Madras Road, White Filed, Avalahali, Bangalore - 560026, Near Ravindu Toyota",+(91)-80-42699000,9Votes,3.8,12.9759797,77.547214
401,Sjr Kalpana Mall,"Balepete, Chickpet, Bengaluru, Kempegowda Road, Bangalore - 560009",+(91)-80-40405599,9Votes,3.3,12.9741082,77.5771291
402,Kabab Mall,"Bengaluru, Bangalore - 560082",+(91)-9901621058,7Votes,4.7,12.7927393,77.5053048
403,Amit World Wide,"Viveka Nagar, Bengaluru, Vivek Nagar, Bangalore - 560047",+(91)-9945154276,4Votes,4.0,12.9529217,77.6239121
404,Bubble Gummers Mantri Mall,"Unit No.S62, 2nd Floor, Mantri Square, No.1, Bengaluru, Sampige Road, Malleswaram, Bangalore - 560003",+(91)-8150830892,3Votes,4.3,12.991597,77.571222
405,Neo Mall,"1st Phase, Electronic City, Bangalore - 560100",,3Votes,3.3,12.82356,77.659906
406,Jaivika Mall,"Sampangi Rama Nagara, Bengaluru, Kasturba Road, Bangalore - 560001, Behind High Court Of Karnataka Ambedkar Veedhi",+(91)-9008373985,2Votes,2.5,12.9764035,77.5929534
407,D MALL,Bangalore - 560001,+(91)-7204828579,1Votes,5.0,12.966793871553,77.598405772589
408,Ht Palace,"Sarbandapalya, Banashankari Temple Ward, Bengaluru, Bangalore - 560078",+(91)-9606793253,1Votes,5.0,12.9157952,77.5702525
409,VR Mall,"Ugf -15,Upper Ground Floor,Vr Mall,Plot No 11 B,Survey No 40/9,Dyavasandra Villa, Bengaluru, Bangalore - 560048",+(91)-80-42565735,1Votes,4.0,12.9961532487,77.6953091
410,Total Hyper Mall,"BMP Commercial Plaza, Madiwala, Bangalore - 560068, Opposite Madivala Police",,1Votes,3.0,12.921029,77.613686
411,Ruthus Stop & Shop,"Horamavu Flyover, Bengaluru, Horamavu, Bangalore - 560043, Near Nellre Mess",,1Votes,3.0,13.0195064,77.6563875
412,Loky- Shoping Mall,"Sun City Layout, Sankranthi Layout, Arekere, Bengaluru, 5th Main Road, Bangalore - 560076",+(91)-9590455999,1Votes,3.0,12.8849198,77.5875615
413,Saikam Skyee,"54/6, Devarabisanahalli, Bengaluru, Marathahalli Sarjapur Outer Ring Road, Bellandur, Bangalore - 560103",+(91)-9731599993,1Votes,3.0,12.9321908,77.6868321
414,Family Mall,"No 110 1st Stage, Sorahunse Village Madhuranagar Varthur, Uttarahalli Hobli, Bengaluru, Varthur, Bangalore - 560087",+(91)-8884510999,126Votes,4.0,12.9431043,77.7546561
415,Sri Sri Mall,"No.121,Abhiksh Complex,Ground Floor, Bull Temple Road, Basavanagudi, Bangalore - 560004, Near Halli Thindi Hotel",+(91)-80-26677087,104Votes,4.4,12.9441155,77.5676959
416,Happy Home Shopping Mall,"2nd Cross, 1st Main, Durga Parameshwari Layout, Kenchanahalli, Bangalore - 560098",+(91)-80-28602464,104Votes,4.0,12.9190278,77.5137538
417,Ramraj Cotton Magestic Mall,"Shop No.5, 6 Ground Floor Grand Majestic Mall No.12, Bengaluru, 2nd Cross Road, 2nd Cross Road6thmain Road, Gandhi Nagar, Bangalore - 560009",+(91)-9585554147,101Votes,3.6,12.977275,77.5762702
418,Total Mall,"Varthur Road, Challaghatta, Bangalore - 560095, Near Hindustan Airport",,91Votes,3.8,12.921604,77.620484
419,Adhar Shopping Mall,"24 10'11.6n 72 26'04.4e, 912, 18th Main Road, Bengaluru, Ejipura, Bangalore - 560047",+(91)-9104564753,82Votes,4.2,12.956364,77.61675
420,Kdm Shopping Mall,"Kammavari Pete, Hoskote, Bangalore - 562114",+(91)-80-27931222,78Votes,3.4,13.0733428,77.7878792
421,My Shopping Mall,"33, 6th Cross Road, Hmt Layout, Hebbal, Bengaluru, Dinnur, Bangalore - 560032",+(91)-7386174707,76Votes,3.8,13.028257,77.594303
422,Mantri Jupiter Mall,"Khb Games Village, Koramangala, Bengaluru, National Games Housing Complex, Bangalore - 560047",+(91)-9035267246,73Votes,4.1,12.945369,77.619991
423,Pcr Garden Mall,"Doddathoguru Cross Junction, Electronics City Phase 1, Bengaluru, Bangalore - 560100",+(91)-7022044477,70Votes,3.9,12.8434142,77.6444294
424,SRT Mall,"No.151/154, Hosur Main Road, Anekal Taluk, Chandapura, Bangalore - 560081, Near Karur Vysya Bank",+(91)-80-27834556,57Votes,3.5,12.801873,77.705563
425,Global Mall,"M.G., 184, M.G. Railway Colony, Sevashrama, Bengaluru, Old Mysuru Road, Bangalore - 560023",,47Votes,4.1,12.9814809,77.5633961
426,Compu Mall,"No 1/1 1st Floor, 14th Main Road, Vijayanagar, Bangalore - 560040, Next Kodandarama Temple,Behind Metro",+(91)-080-23106178,41Votes,4.2,12.9703502,77.5375455
427,Metro Mall,"Chamrajpet, Bangalore - 562135",,28Votes,4.1,13.24535,77.795884
428,Pro Fx Bengaluru Pheonix Ma..,"G 15, Phoenix Market City, Whitefield Road, Mahadevapura, Bangalore - 560048",+(91)-8067265991,25Votes,4.3,12.99771,77.696408
429,Fab Mall India Pvt Ltd,"New #92/1, Mosque Road, Frazer Town, Bangalore - 560005",+(91)-080-25804997,14Votes,3.4,12.997052,77.613469
430,Yelahanka Central,"Garuda Mall, 3rd Stage, Yelahanka, Bangalore - 560064, Opposite IDBI Bank",+(91)-80-22365147,12Votes,4.2,13.097481,77.583984
431,Shan Fashion Mall,"Geleyara Balaga Layout, Jalahalli West, Hessargatta Main Road, Bangalore - 560090",+(91)-9740008887,11Votes,4.1,13.0702941,77.5039174
432,Silicon Foot Mall,"Shop no. 5, Dr. Vishnuvardhan road, Uttarahalli, Bangalore - 560061, Next to Shanthi sagar",+(91)-80-26395786,11Votes,4.0,12.908529,77.548271
433,Princess Mall,"No.32, Hennur Main Road, Lingarajapuram, Bangalore - 560084, Near Axis Bank ATM",+(91)-080-25492857,10Votes,3.7,13.01128037,77.6255483
434,World Market,"17th Km, Old Madras Road, White Filed, Avalahali, Bangalore - 560026, Near Ravindu Toyota",+(91)-80-42699000,9Votes,3.8,12.9759797,77.547214
435,Sjr Kalpana Mall,"Balepete, Chickpet, Bengaluru, Kempegowda Road, Bangalore - 560009",+(91)-80-40405599,9Votes,3.3,12.9741082,77.5771291
436,Kabab Mall,"Bengaluru, Bangalore - 560082",+(91)-9901621058,7Votes,4.7,12.7927393,77.5053048
437,Amit World Wide,"Viveka Nagar, Bengaluru, Vivek Nagar, Bangalore - 560047",+(91)-9945154276,4Votes,4.0,12.9529217,77.6239121
438,Bubble Gummers Mantri Mall,"Unit No.S62, 2nd Floor, Mantri Square, No.1, Bengaluru, Sampige Road, Malleswaram, Bangalore - 560003",+(91)-8150830892,3Votes,4.3,12.991597,77.571222
439,Neo Mall,"1st Phase, Electronic City, Bangalore - 560100",,3Votes,3.3,12.82356,77.659906
440,Jaivika Mall,"Sampangi Rama Nagara, Bengaluru, Kasturba Road, Bangalore - 560001, Behind High Court Of Karnataka Ambedkar Veedhi",+(91)-9008373985,2Votes,2.5,12.9764035,77.5929534
441,D MALL,Bangalore - 560001,+(91)-7204828579,1Votes,5.0,12.966793871553,77.598405772589
442,Ht Palace,"Sarbandapalya, Banashankari Temple Ward, Bengaluru, Bangalore - 560078",+(91)-9606793253,1Votes,5.0,12.9157952,77.5702525
443,VR Mall,"Ugf -15,Upper Ground Floor,Vr Mall,Plot No 11 B,Survey No 40/9,Dyavasandra Villa, Bengaluru, Bangalore - 560048",+(91)-80-42565735,1Votes,4.0,12.9961532487,77.6953091
444,Total Hyper Mall,"BMP Commercial Plaza, Madiwala, Bangalore - 560068, Opposite Madivala Police",,1Votes,3.0,12.921029,77.613686
445,Ruthus Stop & Shop,"Horamavu Flyover, Bengaluru, Horamavu, Bangalore - 560043, Near Nellre Mess",,1Votes,3.0,13.0195064,77.6563875
446,Loky- Shoping Mall,"Sun City Layout, Sankranthi Layout, Arekere, Bengaluru, 5th Main Road, Bangalore - 560076",+(91)-9590455999,1Votes,3.0,12.8849198,77.5875615
447,Saikam Skyee,"54/6, Devarabisanahalli, Bengaluru, Marathahalli Sarjapur Outer Ring Road, Bellandur, Bangalore - 560103",+(91)-9731599993,1Votes,3.0,12.9321908,77.6868321
448,SRT Mall,"No.151/154, Hosur Main Road, Anekal Taluk, Chandapura, Bangalore - 560081, Near Karur Vysya Bank",+(91)-80-27834556,57Votes,3.5,12.801873,77.705563
449,Global Mall,"M.G., 184, M.G. Railway Colony, Sevashrama, Bengaluru, Old Mysuru Road, Bangalore - 560023",,47Votes,4.1,12.9814809,77.5633961
450,Compu Mall,"No 1/1 1st Floor, 14th Main Road, Vijayanagar, Bangalore - 560040, Next Kodandarama Temple,Behind Metro",+(91)-080-23106178,41Votes,4.2,12.9703502,77.5375455
451,Metro Mall,"Chamrajpet, Bangalore - 562135",,28Votes,4.1,13.24535,77.795884
452,Pro Fx Bengaluru Pheonix Ma..,"G 15, Phoenix Market City, Whitefield Road, Mahadevapura, Bangalore - 560048",+(91)-8067265991,25Votes,4.3,12.99771,77.696408
453,Fab Mall India Pvt Ltd,"New #92/1, Mosque Road, Frazer Town, Bangalore - 560005",+(91)-080-25804997,14Votes,3.4,12.997052,77.613469
454,Yelahanka Central,"Garuda Mall, 3rd Stage, Yelahanka, Bangalore - 560064, Opposite IDBI Bank",+(91)-80-22365147,12Votes,4.2,13.097481,77.583984
455,Shan Fashion Mall,"Geleyara Balaga Layout, Jalahalli West, Hessargatta Main Road, Bangalore - 560090",+(91)-9740008887,11Votes,4.1,13.0702941,77.5039174
456,Silicon Foot Mall,"Shop no. 5, Dr. Vishnuvardhan road, Uttarahalli, Bangalore - 560061, Next to Shanthi sagar",+(91)-80-26395786,11Votes,4.0,12.908529,77.548271
457,Princess Mall,"No.32, Hennur Main Road, Lingarajapuram, Bangalore - 560084, Near Axis Bank ATM",+(91)-080-25492857,10Votes,3.7,13.01128037,77.6255483
458,World Market,"17th Km, Old Madras Road, White Filed, Avalahali, Bangalore - 560026, Near Ravindu Toyota",+(91)-80-42699000,9Votes,3.8,12.9759797,77.547214
459,Sjr Kalpana Mall,"Balepete, Chickpet, Bengaluru, Kempegowda Road, Bangalore - 560009",+(91)-80-40405599,9Votes,3.3,12.9741082,77.5771291
460,Kabab Mall,"Bengaluru, Bangalore - 560082",+(91)-9901621058,7Votes,4.7,12.7927393,77.5053048
461,Amit World Wide,"Viveka Nagar, Bengaluru, Vivek Nagar, Bangalore - 560047",+(91)-9945154276,4Votes,4.0,12.9529217,77.6239121
462,Bubble Gummers Mantri Mall,"Unit No.S62, 2nd Floor, Mantri Square, No.1, Bengaluru, Sampige Road, Malleswaram, Bangalore - 560003",+(91)-8150830892,3Votes,4.3,12.991597,77.571222
463,Neo Mall,"1st Phase, Electronic City, Bangalore - 560100",,3Votes,3.3,12.82356,77.659906
464,Jaivika Mall,"Sampangi Rama Nagara, Bengaluru, Kasturba Road, Bangalore - 560001, Behind High Court Of Karnataka Ambedkar Veedhi",+(91)-9008373985,2Votes,2.5,12.9764035,77.5929534
465,D MALL,Bangalore - 560001,+(91)-7204828579,1Votes,5.0,12.966793871553,77.598405772589
466,Ht Palace,"Sarbandapalya, Banashankari Temple Ward, Bengaluru, Bangalore - 560078",+(91)-9606793253,1Votes,5.0,12.9157952,77.5702525
467,VR Mall,"Ugf -15,Upper Ground Floor,Vr Mall,Plot No 11 B,Survey No 40/9,Dyavasandra Villa, Bengaluru, Bangalore - 560048",+(91)-80-42565735,1Votes,4.0,12.9961532487,77.6953091
468,Total Hyper Mall,"BMP Commercial Plaza, Madiwala, Bangalore - 560068, Opposite Madivala Police",,1Votes,3.0,12.921029,77.613686
469,Ruthus Stop & Shop,"Horamavu Flyover, Bengaluru, Horamavu, Bangalore - 560043, Near Nellre Mess",,1Votes,3.0,13.0195064,77.6563875
470,Loky- Shoping Mall,"Sun City Layout, Sankranthi Layout, Arekere, Bengaluru, 5th Main Road, Bangalore - 560076",+(91)-9590455999,1Votes,3.0,12.8849198,77.5875615
471,Saikam Skyee,"54/6, Devarabisanahalli, Bengaluru, Marathahalli Sarjapur Outer Ring Road, Bellandur, Bangalore - 560103",+(91)-9731599993,1Votes,3.0,12.9321908,77.6868321
472,World Market,"17th Km, Old Madras Road, White Filed, Avalahali, Bangalore - 560026, Near Ravindu Toyota",+(91)-80-42699000,9Votes,3.8,12.9759797,77.547214
473,Sjr Kalpana Mall,"Balepete, Chickpet, Bengaluru, Kempegowda Road, Bangalore - 560009",+(91)-80-40405599,9Votes,3.3,12.9741082,77.5771291
474,Kabab Mall,"Bengaluru, Bangalore - 560082",+(91)-9901621058,7Votes,4.7,12.7927393,77.5053048
475,Amit World Wide,"Viveka Nagar, Bengaluru, Vivek Nagar, Bangalore - 560047",+(91)-9945154276,4Votes,4.0,12.9529217,77.6239121
476,Bubble Gummers Mantri Mall,"Unit No.S62, 2nd Floor, Mantri Square, No.1, Bengaluru, Sampige Road, Malleswaram, Bangalore - 560003",+(91)-8150830892,3Votes,4.3,12.991597,77.571222
477,Neo Mall,"1st Phase, Electronic City, Bangalore - 560100",,3Votes,3.3,12.82356,77.659906
478,Jaivika Mall,"Sampangi Rama Nagara, Bengaluru, Kasturba Road, Bangalore - 560001, Behind High Court Of Karnataka Ambedkar Veedhi",+(91)-9008373985,2Votes,2.5,12.9764035,77.5929534
479,D MALL,Bangalore - 560001,+(91)-7204828579,1Votes,5.0,12.966793871553,77.598405772589
480,Ht Palace,"Sarbandapalya, Banashankari Temple Ward, Bengaluru, Bangalore - 560078",+(91)-9606793253,1Votes,5.0,12.9157952,77.5702525
481,VR Mall,"Ugf -15,Upper Ground Floor,Vr Mall,Plot No 11 B,Survey No 40/9,Dyavasandra Villa, Bengaluru, Bangalore - 560048",+(91)-80-42565735,1Votes,4.0,12.9961532487,77.6953091
482,Total Hyper Mall,"BMP Commercial Plaza, Madiwala, Bangalore - 560068, Opposite Madivala Police",,1Votes,3.0,12.921029,77.613686
483,Ruthus Stop & Shop,"Horamavu Flyover, Bengaluru, Horamavu, Bangalore - 560043, Near Nellre Mess",,1Votes,3.0,13.0195064,77.6563875
484,Loky- Shoping Mall,"Sun City Layout, Sankranthi Layout, Arekere, Bengaluru, 5th Main Road, Bangalore - 560076",+(91)-9590455999,1Votes,3.0,12.8849198,77.5875615
485,Saikam Skyee,"54/6, Devarabisanahalli, Bengaluru, Marathahalli Sarjapur Outer Ring Road, Bellandur, Bangalore - 560103",+(91)-9731599993,1Votes,3.0,12.9321908,77.6868321
486,Total Hyper Mall,"BMP Commercial Plaza, Madiwala, Bangalore - 560068, Opposite Madivala Police",,1Votes,3.0,12.921029,77.613686
487,Ruthus Stop & Shop,"Horamavu Flyover, Bengaluru, Horamavu, Bangalore - 560043, Near Nellre Mess",,1Votes,3.0,13.0195064,77.6563875
488,Loky- Shoping Mall,"Sun City Layout, Sankranthi Layout, Arekere, Bengaluru, 5th Main Road, Bangalore - 560076",+(91)-9590455999,1Votes,3.0,12.8849198,77.5875615
489,Saikam Skyee,"54/6, Devarabisanahalli, Bengaluru, Marathahalli Sarjapur Outer Ring Road, Bellandur, Bangalore - 560103",+(91)-9731599993,1Votes,3.0,12.9321908,77.6868321
